Latitude,Longitude,Accident_Severity,Date,Day_of_Week,Time,Speed_Limit,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,fatal,serious,slight,in_london
51.51909,-0.148181,3,2005-01-04,6,14:39,30.0,1,1,1,1,0,0,1,True
51.51924,-0.169219,3,2005-08-02,3,13:00,30.0,1,1,1,2,0,0,1,True
51.523005,-0.145571,3,2005-04-20,4,11:48,30.0,1,1,1,1,0,0,1,True
51.527393,-0.184607,3,2005-04-29,6,06:40,30.0,1,1,1,2,0,0,1,True
51.529408,-0.186977,3,2005-04-24,1,07:43,30.0,1,1,1,1,0,0,1,True
51.513784,-0.153873,3,2005-04-25,2,12:33,30.0,1,2,1,1,0,0,1,True
51.511518,-0.175726,2,2005-04-26,3,19:31,30.0,1,1,1,1,0,1,0,True
51.522832,-0.146011,3,2005-03-05,3,18:09,30.0,1,1,1,1,0,0,1,True
51.485597,-0.145649,3,2005-04-05,4,08:30,30.0,1,1,1,1,0,0,1,True
51.504575,-0.123264,3,2005-04-05,4,08:05,30.0,1,1,1,2,0,0,1,True
51.521813,-0.17272,3,2005-05-05,5,19:11,30.0,1,1,1,1,0,0,1,True
51.523867,-0.200892,3,2005-11-05,4,08:15,30.0,1,1,1,1,0,0,1,True
51.519803,-0.199755,3,2005-03-05,3,17:52,30.0,1,1,1,1,0,0,1,True
51.510594,-0.128493,3,2005-12-05,5,17:08,30.0,1,1,1,1,0,0,1,True
51.535292,-0.183715,3,2005-05-13,6,13:50,30.0,1,1,1,1,0,0,1,True
51.502076,-0.158524,3,2005-05-16,2,08:00,30.0,1,1,1,2,0,0,1,True
51.523932,-0.15303,3,2005-05-18,4,07:10,30.0,1,1,1,1,0,0,1,True
51.520435,-0.147982,3,2005-09-03,4,16:45,30.0,1,1,1,2,0,0,1,True
51.533237,-0.172983,3,2005-04-25,2,08:30,30.0,2,2,1,1,0,0,1,True
51.512732,-0.127253,3,2005-04-20,4,09:15,30.0,1,1,1,1,0,0,1,True
51.523252,-0.184339,3,2005-10-05,3,17:00,30.0,1,1,1,1,0,0,1,True
51.489973,-0.155123,3,2005-05-18,4,12:00,30.0,1,1,1,1,0,0,1,True
51.512864,-0.146848,3,2005-10-05,3,07:45,30.0,1,1,1,2,0,0,1,True
51.487832,-0.127841,3,2005-05-25,4,07:10,30.0,1,1,1,1,0,0,1,True
51.527408,-0.214881,3,2005-05-26,5,22:05,30.0,1,1,1,1,0,0,1,True
51.520763,-0.145951,3,2005-05-26,5,08:34,30.0,1,1,1,1,0,0,1,True
51.519664,-0.144698,3,2005-03-16,4,09:40,30.0,1,1,1,2,0,0,1,True
51.527588,-0.197286,3,2005-04-28,5,23:45,30.0,2,2,1,2,0,0,1,True
51.513124,-0.129254,3,2005-05-25,4,09:04,30.0,1,1,1,1,0,0,1,True
51.515217,-0.14214,3,2005-05-25,4,12:28,30.0,1,1,1,1,0,0,1,True
51.501917,-0.159828,3,2005-05-27,6,12:40,30.0,1,1,1,1,0,0,1,True
51.494533,-0.125118,3,2005-05-31,3,18:48,30.0,1,1,1,1,0,0,1,True
51.515516,-0.189979,3,2005-05-31,3,18:05,30.0,1,1,1,1,0,0,1,True
51.517806,-0.158034,3,2005-02-06,5,08:46,30.0,1,1,1,1,0,0,1,True
51.530606,-0.206394,3,2005-03-06,6,16:54,30.0,2,2,1,1,0,0,1,True
51.521805,-0.143602,3,2005-04-06,7,07:45,30.0,1,1,1,1,0,0,1,True
51.49471,-0.130585,3,2005-07-06,3,09:15,30.0,1,1,1,1,0,0,1,True
51.498249,-0.132601,3,2005-08-06,4,13:30,30.0,1,1,1,1,0,0,1,True
51.525832,-0.170973,3,2005-09-06,5,09:30,30.0,1,1,1,1,0,0,1,True
51.514105,-0.15141,3,2005-06-17,6,16:05,30.0,1,1,1,1,0,0,1,True
51.527591,-0.174219,3,2005-06-16,5,17:55,30.0,1,1,1,1,0,0,1,True
51.515476,-0.130167,3,2005-05-27,6,20:20,30.0,1,1,1,1,0,0,1,True
51.511022,-0.149805,3,2005-06-22,4,18:05,30.0,1,1,1,1,0,0,1,True
51.527595,-0.145817,2,2005-09-06,5,08:04,30.0,1,1,1,1,0,1,0,True
51.509706,-0.134871,3,2005-06-25,7,17:52,30.0,1,1,1,1,0,0,1,True
51.535098,-0.148252,2,2005-06-26,1,18:00,30.0,1,1,1,1,0,1,0,True
51.513113,-0.145541,3,2005-06-27,2,10:39,30.0,1,1,1,1,0,0,1,True
51.518753,-0.132627,3,2005-06-24,6,20:00,30.0,2,2,1,1,0,0,1,True
51.533463,-0.187537,3,2005-04-07,2,17:10,30.0,2,2,1,1,0,0,1,True
51.513396,-0.15778,3,2005-06-22,4,11:25,30.0,1,1,1,1,0,0,1,True
51.511369,-0.17775,3,2005-06-13,2,10:30,30.0,1,1,1,1,0,0,1,True
51.50598,-0.166581,2,2005-05-06,1,15:20,30.0,1,1,1,1,0,1,0,True
51.509273,-0.135897,3,2005-06-29,4,16:55,30.0,1,1,1,1,0,0,1,True
51.507577,-0.131067,3,2005-01-07,6,14:30,30.0,1,1,1,1,0,0,1,True
51.510483,-0.11596,2,2005-05-07,3,06:55,30.0,1,1,1,1,0,1,0,True
51.500844,-0.126155,3,2005-04-07,2,20:35,30.0,1,1,1,1,0,0,1,True
51.519666,-0.144842,3,2005-11-07,2,10:05,30.0,1,1,1,1,0,0,1,True
51.516755,-0.165572,2,2005-06-22,4,18:39,30.0,1,1,1,1,0,1,0,True
51.501578,-0.161138,2,2005-02-07,7,07:27,30.0,1,1,1,1,0,1,0,True
51.511762,-0.128445,3,2005-05-16,2,09:40,30.0,1,1,1,1,0,0,1,True
51.521723,-0.172724,3,2005-05-07,3,18:00,30.0,2,2,1,2,0,0,1,True
51.510969,-0.123866,3,2005-04-04,2,10:40,30.0,1,1,1,2,0,0,1,True
51.507075,-0.127773,3,2005-01-18,3,17:35,30.0,1,1,1,2,0,0,1,True
51.510391,-0.12706,3,2005-06-29,4,09:23,30.0,1,1,1,1,0,0,1,True
51.510261,-0.135857,3,2005-06-27,2,20:05,30.0,1,1,1,2,0,0,1,True
51.496743,-0.145341,3,2005-05-15,1,16:15,30.0,1,1,1,2,0,0,1,True
51.524671,-0.148531,3,2005-02-07,7,12:45,30.0,1,1,1,1,0,0,1,True
51.522848,-0.147019,3,2005-12-07,3,18:35,30.0,1,1,1,2,0,0,1,True
51.53567,-0.156015,3,2005-08-07,6,14:50,30.0,1,1,1,1,0,0,1,True
51.507248,-0.121713,2,2005-04-07,2,17:44,30.0,1,1,1,1,0,1,0,True
51.493055,-0.139584,3,2005-03-22,3,14:00,30.0,1,1,1,2,0,0,1,True
51.488576,-0.129395,3,2005-06-30,5,21:00,30.0,1,2,1,2,0,0,1,True
51.501549,-0.16503,3,2005-06-30,5,22:46,30.0,1,1,1,2,0,0,1,True
51.500395,-0.126174,3,2005-06-07,4,17:42,30.0,1,1,1,1,0,0,1,True
51.525924,-0.171114,3,2005-10-07,1,10:15,30.0,1,1,1,1,0,0,1,True
51.510652,-0.093038,3,2005-04-29,6,08:50,30.0,1,1,1,2,0,0,1,True
51.528076,-0.205628,2,2005-06-29,4,15:15,30.0,1,1,1,2,0,1,0,True
51.513746,-0.123176,3,2005-06-22,4,08:34,30.0,1,1,1,2,0,0,1,True
51.500754,-0.126159,2,2005-07-19,3,09:10,30.0,1,1,1,2,0,1,0,True
51.530191,-0.167915,3,2005-07-21,5,23:13,30.0,1,1,1,2,0,0,1,True
51.506541,-0.122463,3,2005-04-08,5,17:45,30.0,1,1,1,2,0,0,1,True
51.488419,-0.13646,3,2005-09-05,2,13:45,30.0,1,1,1,2,0,0,1,True
51.510623,-0.181815,3,2005-07-15,6,18:45,30.0,1,1,1,1,0,0,1,True
51.528595,-0.163654,3,2005-07-20,4,16:30,30.0,1,1,1,1,0,0,1,True
51.49461,-0.152631,3,2005-06-21,3,18:13,30.0,1,1,1,1,0,0,1,True
51.487958,-0.130141,2,2005-07-19,3,08:32,30.0,1,1,1,1,0,1,0,True
51.51629,-0.130422,3,2005-07-19,3,15:53,30.0,1,1,1,1,0,0,1,True
51.502025,-0.172503,2,2005-07-22,6,08:15,30.0,1,1,1,1,0,1,0,True
51.510055,-0.145521,3,2005-07-25,2,11:15,30.0,2,2,1,1,0,0,1,True
51.505254,-0.132026,3,2005-07-29,6,22:15,30.0,1,1,1,1,0,0,1,True
51.500508,-0.12761,3,2005-07-29,6,08:16,30.0,1,1,1,1,0,0,1,True
51.500909,-0.124568,3,2005-07-31,1,22:24,30.0,1,1,1,1,0,0,1,True
51.528069,-0.18184,2,2005-01-08,2,08:05,30.0,1,1,1,1,0,1,0,True
51.522873,-0.194733,3,2005-06-22,4,08:48,30.0,1,1,1,1,0,0,1,True
51.515913,-0.174974,3,2005-01-07,6,08:36,30.0,1,1,1,1,0,0,1,True
51.506303,-0.170026,3,2005-07-13,4,17:45,30.0,1,1,1,1,0,0,1,True
51.525322,-0.167101,3,2005-02-07,7,20:45,30.0,1,1,1,1,0,0,1,True
51.519657,-0.184482,3,2005-08-18,5,07:40,30.0,1,1,1,1,0,0,1,True
51.521935,-0.157579,3,2005-10-08,4,17:56,30.0,1,1,1,1,0,0,1,True
51.503499,-0.123453,2,2005-07-26,3,06:48,30.0,1,1,1,1,0,1,0,True
51.485597,-0.145649,3,2005-07-16,7,19:30,30.0,1,1,1,2,0,0,1,True
51.507383,-0.14145,3,2005-10-07,1,17:25,30.0,1,1,1,2,0,0,1,True
51.523042,-0.194005,3,2005-11-24,5,15:15,30.0,1,1,1,2,0,0,1,True
51.510344,-0.187014,2,2005-02-08,3,14:00,30.0,1,1,1,2,0,1,0,True
51.53572,-0.164953,3,2005-10-08,4,08:35,30.0,1,1,1,1,0,0,1,True
51.495776,-0.135439,3,2005-02-09,6,18:40,30.0,1,1,1,1,0,0,1,True
51.514337,-0.177775,3,2005-04-09,1,21:15,30.0,1,1,1,2,0,0,1,True
51.529636,-0.201818,3,2005-11-09,1,15:35,30.0,1,1,1,1,0,0,1,True
51.526303,-0.207284,3,2005-08-24,4,19:01,30.0,2,2,1,1,0,0,1,True
51.487362,-0.143561,3,2005-01-09,5,08:40,30.0,1,1,1,1,0,0,1,True
51.522941,-0.152926,3,2005-01-09,5,08:20,30.0,1,1,1,1,0,0,1,True
51.519596,-0.151764,3,2005-05-15,1,12:00,30.0,1,1,1,2,0,0,1,True
51.505427,-0.131587,2,2005-08-15,2,21:17,30.0,1,1,1,1,0,1,0,True
51.501084,-0.124272,3,2005-07-09,4,08:20,30.0,1,1,1,1,0,0,1,True
51.525675,-0.178188,3,2005-07-18,2,09:15,30.0,1,1,1,2,0,0,1,True
51.496881,-0.125741,3,2005-09-15,5,07:10,30.0,2,2,1,1,0,0,1,True
51.523932,-0.15303,3,2005-09-13,3,11:12,30.0,1,1,1,1,0,0,1,True
51.513414,-0.13054,3,2005-09-16,6,10:30,30.0,1,1,1,1,0,0,1,True
51.489449,-0.150391,3,2005-09-15,5,09:05,30.0,1,1,1,1,0,0,1,True
51.528856,-0.14591,3,2005-08-21,1,16:40,30.0,1,1,1,1,0,0,1,True
51.49463,-0.125546,3,2005-09-14,4,06:22,30.0,8,1,1,1,0,0,1,True
51.510943,-0.150529,3,2005-08-31,4,01:25,30.0,1,1,1,1,0,0,1,True
51.513474,-0.157056,3,2005-08-09,5,16:30,30.0,1,1,1,1,0,0,1,True
51.493225,-0.150382,3,2005-09-22,5,20:02,30.0,1,1,1,1,0,0,1,True
51.509676,-0.132998,3,2005-08-30,3,23:26,30.0,4,1,1,1,0,0,1,True
51.513297,-0.117573,3,2005-09-13,3,13:00,30.0,1,1,1,1,0,0,1,True
51.500141,-0.127193,3,2005-09-29,5,17:42,30.0,1,1,1,1,0,0,1,True
51.506644,-0.123323,3,2005-09-27,3,19:41,30.0,1,1,1,1,0,0,1,True
51.51629,-0.130422,3,2005-09-30,6,07:25,30.0,1,1,1,1,0,0,1,True
51.505773,-0.130708,3,2005-03-10,2,21:56,30.0,1,1,1,1,0,0,1,True
51.53366,-0.165469,3,2005-06-10,5,08:15,30.0,1,1,1,1,0,0,1,True
51.545126,-0.134144,3,2005-05-10,4,19:50,30.0,1,1,1,1,0,0,1,True
51.511371,-0.154835,3,2005-09-24,7,10:25,30.0,1,1,1,1,0,0,1,True
51.508942,-0.154789,3,2005-09-22,5,12:30,30.0,1,1,1,1,0,0,1,True
51.509188,-0.136189,3,2005-09-16,6,17:08,30.0,1,1,1,1,0,0,1,True
51.511317,-0.134372,3,2005-09-09,6,14:08,30.0,1,1,1,1,0,0,1,True
51.510312,-0.116543,3,2005-08-09,5,23:37,30.0,1,1,1,1,0,0,1,True
51.488018,-0.128266,3,2005-05-08,6,21:05,30.0,1,1,1,1,0,0,1,True
51.496881,-0.125741,3,2005-04-08,5,13:10,30.0,1,1,1,1,0,0,1,True
51.519703,-0.170066,3,2005-08-08,2,18:50,30.0,1,1,1,1,0,0,1,True
51.497118,-0.146334,3,2005-09-29,5,09:00,30.0,2,2,1,1,0,0,1,True
51.495888,-0.125494,3,2005-09-29,5,09:25,30.0,1,1,1,1,0,0,1,True
51.510414,-0.156891,3,2005-05-10,4,12:12,30.0,1,1,1,1,0,0,1,True
51.505775,-0.130852,3,2005-10-08,4,09:30,30.0,1,1,1,1,0,0,1,True
51.512884,-0.114275,2,2005-08-17,4,19:35,30.0,1,1,1,1,0,1,0,True
51.51243,-0.130868,3,2005-08-28,1,17:53,30.0,1,1,1,1,0,0,1,True
51.488666,-0.129392,3,2005-10-14,6,17:00,30.0,1,1,1,1,0,0,1,True
51.534066,-0.162713,3,2005-02-10,1,08:40,30.0,1,1,1,1,0,0,1,True
51.534062,-0.191406,3,2005-10-15,7,13:51,30.0,1,1,1,1,0,0,1,True
51.493135,-0.139005,3,2005-08-31,4,18:39,30.0,1,1,1,1,0,0,1,True
51.516471,-0.187779,2,2005-10-10,2,23:40,30.0,1,1,1,1,0,1,0,True
51.500002,-0.14103,3,2005-10-17,2,15:50,30.0,1,1,1,1,0,0,1,True
51.523562,-0.198598,2,2005-10-13,5,16:20,30.0,1,1,1,1,0,1,0,True
51.521875,-0.159456,3,2005-10-31,2,09:36,30.0,2,2,1,1,0,0,1,True
51.516494,-0.166159,3,2005-10-21,6,12:56,30.0,1,1,1,1,0,0,1,True
51.515907,-0.15739,3,2005-02-11,4,17:11,30.0,2,2,1,1,0,0,1,True
51.496249,-0.125623,3,2005-10-31,2,07:10,30.0,2,2,1,1,0,0,1,True
51.507198,-0.107449,3,2005-08-22,2,09:10,30.0,2,2,1,2,0,0,1,True
51.496777,-0.1305,2,2005-08-18,5,15:02,30.0,1,1,1,1,0,1,0,True
51.512242,-0.187659,3,2005-09-19,2,14:20,30.0,1,1,1,2,0,0,1,True
51.513079,-0.160531,3,2005-08-09,5,13:00,30.0,1,1,1,2,0,0,1,True
51.532173,-0.191337,3,2005-09-14,4,17:30,30.0,1,1,1,2,0,0,1,True
51.514663,-0.158305,3,2005-09-14,4,19:30,30.0,1,1,1,2,0,0,1,True
51.498137,-0.153929,3,2005-09-08,3,07:20,30.0,1,1,1,2,0,0,1,True
51.505685,-0.130856,3,2005-10-28,6,09:35,30.0,1,2,1,1,0,0,1,True
51.506801,-0.127496,3,2005-10-31,2,18:41,30.0,2,2,1,1,0,0,1,True
51.535024,-0.189638,3,2005-11-10,3,17:50,30.0,1,1,1,2,0,0,1,True
51.51527,-0.174135,2,2005-07-11,2,17:23,30.0,1,1,1,1,0,1,0,True
51.498033,-0.147306,3,2005-12-11,7,17:38,30.0,1,1,1,1,0,0,1,True
51.51373,-0.156181,3,2005-09-11,4,17:59,30.0,1,1,1,1,0,0,1,True
51.5254,-0.17791,3,2005-10-18,3,17:30,40.0,1,1,1,2,0,0,1,True
51.494802,-0.125106,3,2005-10-18,3,19:15,30.0,1,1,1,2,0,0,1,True
51.513793,-0.154449,3,2005-10-22,7,15:35,30.0,1,1,1,2,0,0,1,True
51.492851,-0.14377,3,2005-10-25,3,08:40,30.0,1,1,1,2,0,0,1,True
51.512601,-0.130285,3,2005-01-11,3,18:38,30.0,1,1,1,1,0,0,1,True
51.537688,-0.193281,3,2005-04-11,6,18:10,30.0,1,1,1,2,0,0,1,True
51.488644,-0.139332,2,2005-11-18,6,19:00,30.0,1,1,1,2,0,1,0,True
51.502434,-0.146983,3,2005-11-18,6,07:47,30.0,1,1,1,2,0,0,1,True
51.501049,-0.127732,3,2005-01-11,3,08:50,30.0,1,1,1,1,0,0,1,True
51.51629,-0.130422,3,2005-11-11,6,08:45,30.0,1,1,1,1,0,0,1,True
51.521781,-0.164937,3,2005-11-23,4,18:16,30.0,1,2,1,1,0,0,1,True
51.512635,-0.166602,3,2005-01-08,2,22:20,30.0,1,1,1,1,0,0,1,True
51.527595,-0.145817,3,2005-11-23,4,09:10,30.0,1,1,1,1,0,0,1,True
51.511437,-0.176306,3,2005-11-21,2,16:43,30.0,1,1,1,1,0,0,1,True
51.503611,-0.136128,3,2005-11-16,4,22:00,30.0,1,1,1,1,0,0,1,True
51.499404,-0.12607,3,2005-08-19,6,18:00,30.0,1,2,1,1,0,0,1,True
51.525445,-0.204146,3,2005-08-26,6,18:30,30.0,1,1,1,1,0,0,1,True
51.51458,-0.164506,3,2005-01-11,3,20:45,30.0,1,1,1,2,0,0,1,True
51.493546,-0.125302,3,2005-11-29,3,07:30,30.0,1,1,1,1,0,0,1,True
51.509368,-0.11932,2,2005-11-17,5,08:45,30.0,1,1,1,2,0,1,0,True
51.502425,-0.123785,3,2005-07-12,4,17:40,30.0,1,1,1,1,0,0,1,True
51.51699,-0.157635,3,2005-12-12,2,22:00,30.0,1,1,1,1,0,0,1,True
51.513096,-0.121905,2,2005-12-13,3,18:45,30.0,1,1,1,1,0,1,0,True
51.512356,-0.160272,3,2005-12-15,5,13:18,30.0,1,1,1,1,0,0,1,True
51.53051,-0.165307,3,2005-12-19,2,10:06,30.0,1,1,1,1,0,0,1,True
51.504593,-0.147039,3,2005-12-19,2,10:55,30.0,1,1,1,1,0,0,1,True
51.523669,-0.199747,2,2005-12-20,3,18:18,30.0,1,1,1,1,0,1,0,True
51.497213,-0.146618,3,2005-12-21,4,13:49,30.0,1,1,1,1,0,0,1,True
51.510958,-0.157158,3,2005-12-23,6,19:16,30.0,1,1,1,1,0,0,1,True
51.512149,-0.158551,3,2005-12-28,4,18:00,30.0,1,1,1,1,0,0,1,True
51.535621,-0.181684,2,2005-11-16,4,18:30,30.0,1,1,1,2,0,1,0,True
51.516407,-0.172071,3,2005-12-21,4,17:45,30.0,1,1,1,1,0,0,1,True
51.528332,-0.181397,3,2005-12-14,4,17:30,30.0,1,1,1,2,0,0,1,True
51.520251,-0.17062,3,2005-12-13,3,21:00,30.0,1,1,1,2,0,0,1,True
51.506586,-0.147967,3,2005-07-12,4,12:20,30.0,1,1,1,1,0,0,1,True
51.521933,-0.157435,3,2005-09-12,6,09:50,30.0,1,1,1,2,0,0,1,True
51.539723,-0.094563,3,2005-03-02,5,08:36,30.0,2,2,1,1,0,0,1,True
51.527761,-0.127934,3,2005-09-02,4,13:10,30.0,1,1,1,1,0,0,1,True
51.563935,-0.175071,3,2005-02-19,7,18:00,30.0,1,1,1,1,0,0,1,True
51.560973,-0.124117,3,2005-02-21,2,09:30,40.0,1,1,1,1,0,0,1,True
51.545606,-0.141768,3,2005-02-23,4,21:45,30.0,1,2,1,1,0,0,1,True
51.565229,-0.103597,3,2005-02-19,7,06:47,30.0,1,1,1,2,0,0,1,True
51.539044,-0.136267,3,2005-02-26,7,12:00,30.0,1,2,1,1,0,0,1,True
51.533078,-0.106232,3,2005-02-25,6,10:35,30.0,2,2,1,1,0,0,1,True
51.539606,-0.14331,3,2005-09-03,4,11:50,30.0,1,1,1,1,0,0,1,True
51.565968,-0.12723,3,2005-06-01,5,18:34,30.0,1,1,1,1,0,0,1,True
51.549907,-0.118226,3,2005-04-01,3,18:48,30.0,2,2,1,1,0,0,1,True
51.560804,-0.113592,3,2005-08-01,7,18:00,30.0,1,1,1,2,0,0,1,True
51.542641,-0.141889,3,2005-11-01,3,08:53,30.0,1,1,1,1,0,0,1,True
51.547852,-0.102301,3,2005-12-01,4,20:54,30.0,1,1,1,1,0,0,1,True
51.550672,-0.109828,3,2005-01-13,5,17:15,30.0,1,1,1,2,0,0,1,True
51.548289,-0.135168,3,2005-01-13,5,08:00,30.0,1,1,1,1,0,0,1,True
51.544776,-0.117861,2,2005-01-14,6,09:50,30.0,1,1,1,2,0,1,0,True
51.547849,-0.141388,3,2005-01-17,2,18:30,30.0,1,1,1,2,0,0,1,True
51.545101,-0.155345,2,2005-01-20,5,08:03,30.0,2,2,1,1,0,1,0,True
51.556655,-0.146655,3,2005-01-17,2,18:40,30.0,1,2,1,1,0,0,1,True
51.538008,-0.099682,3,2005-01-18,3,17:35,30.0,1,1,1,3,0,0,1,True
51.525414,-0.088385,3,2005-01-21,6,19:54,30.0,1,1,1,1,0,0,1,True
51.53854,-0.138451,3,2005-01-21,6,09:55,30.0,1,1,1,1,0,0,1,True
51.522121,-0.107119,3,2005-01-23,1,02:15,30.0,1,1,1,3,0,0,1,True
51.545067,-0.14179,3,2005-01-24,2,21:15,30.0,1,2,1,3,0,0,1,True
51.516938,-0.125927,3,2005-01-24,2,18:10,30.0,1,1,1,3,0,0,1,True
51.547825,-0.106196,3,2005-01-24,2,17:40,30.0,1,1,1,3,0,0,1,True
51.564708,-0.132765,3,2005-01-25,3,07:45,30.0,2,2,1,1,0,0,1,True
51.560058,-0.123145,3,2005-01-31,2,07:08,30.0,1,1,1,1,0,0,1,True
51.526817,-0.080685,3,2005-01-21,6,01:37,30.0,2,2,1,1,0,0,1,True
51.532694,-0.127154,3,2005-01-29,7,20:35,30.0,2,2,1,1,0,0,1,True
51.546418,-0.141879,3,2005-01-27,5,20:05,30.0,2,2,1,1,0,0,1,True
51.54684,-0.089795,2,2005-01-18,3,12:50,30.0,1,1,1,1,0,1,0,True
51.531226,-0.114094,3,2005-01-19,4,21:37,30.0,1,1,1,1,0,0,1,True
51.529395,-0.145888,3,2005-04-02,6,17:36,30.0,1,1,1,1,0,0,1,True
51.560796,-0.17563,3,2005-01-02,3,09:15,30.0,1,2,1,1,0,0,1,True
51.540452,-0.139959,3,2005-07-02,2,19:45,30.0,1,1,1,1,0,0,1,True
51.554757,-0.192172,3,2005-07-02,2,08:39,30.0,1,1,1,1,0,0,1,True
51.549617,-0.12819,3,2005-10-02,5,18:00,30.0,1,2,1,3,0,0,1,True
51.52775,-0.104867,3,2005-04-02,6,10:15,30.0,1,1,1,3,0,0,1,True
51.549729,-0.140879,3,2005-10-02,5,08:50,30.0,9,1,1,1,0,0,1,True
51.544544,-0.103448,3,2005-01-02,3,22:55,30.0,1,1,1,1,0,0,1,True
51.541701,-0.179422,3,2005-02-16,4,09:05,30.0,1,1,1,2,0,0,1,True
51.540039,-0.142283,3,2005-02-15,3,09:20,30.0,1,1,1,2,0,0,1,True
51.568072,-0.118197,3,2005-11-02,6,08:08,30.0,8,2,1,1,0,0,1,True
51.537607,-0.102727,3,2005-07-02,2,09:11,30.0,1,1,1,1,0,0,1,True
51.530662,-0.10143,3,2005-02-15,3,09:50,30.0,1,1,1,1,0,0,1,True
51.531542,-0.111342,3,2005-08-02,3,09:00,30.0,1,1,1,1,0,0,1,True
51.515774,-0.120642,3,2005-02-22,3,20:10,30.0,2,2,1,1,0,0,1,True
51.518661,-0.132487,3,2005-02-16,4,21:00,30.0,1,1,1,1,0,0,1,True
51.519756,-0.122208,3,2005-01-02,3,17:45,30.0,1,1,1,1,0,0,1,True
51.526555,-0.108809,3,2005-03-03,5,10:34,30.0,1,1,1,1,0,0,1,True
51.525373,-0.136105,3,2005-02-03,4,19:45,30.0,2,2,1,1,0,0,1,True
51.521992,-0.110295,3,2005-08-03,3,13:34,30.0,1,1,1,1,0,0,1,True
51.54535,-0.10327,3,2005-10-03,5,08:35,30.0,1,2,1,1,0,0,1,True
51.555544,-0.122032,3,2005-03-15,3,08:45,30.0,1,1,1,1,0,0,1,True
51.518804,-0.124553,3,2005-03-16,4,08:40,30.0,1,1,1,1,0,0,1,True
51.538008,-0.133281,3,2005-03-23,4,15:40,30.0,1,1,1,1,0,0,1,True
51.559324,-0.111056,3,2005-02-28,2,16:09,30.0,1,1,1,1,0,0,1,True
51.55323,-0.12357,3,2005-03-30,4,14:05,30.0,8,2,1,1,0,0,1,True
51.570598,-0.124298,3,2005-06-04,4,09:07,30.0,1,1,1,1,0,0,1,True
51.550805,-0.140691,3,2005-09-04,7,09:13,30.0,1,1,1,1,0,0,1,True
51.532438,-0.139276,3,2005-03-29,3,16:35,30.0,1,2,1,1,0,0,1,True
51.526403,-0.138657,2,2005-09-04,7,13:40,30.0,1,1,1,1,0,1,0,True
51.525424,-0.088961,3,2005-05-04,3,16:00,30.0,1,1,1,1,0,0,1,True
51.518297,-0.132213,3,2005-06-04,4,14:35,30.0,2,2,1,1,0,0,1,True
51.540219,-0.142276,3,2005-07-04,5,21:01,30.0,8,2,1,1,0,0,1,True
51.5201,-0.104464,3,2005-01-03,3,09:15,30.0,1,1,1,2,0,0,1,True
51.558537,-0.118014,3,2005-04-13,4,10:30,30.0,1,2,1,1,0,0,1,True
51.54207,-0.117395,3,2005-03-15,3,17:43,30.0,1,1,1,1,0,0,1,True
51.556954,-0.114617,3,2005-05-04,3,09:10,30.0,1,1,1,2,0,0,1,True
51.539223,-0.102516,3,2005-03-18,6,17:03,30.0,1,1,1,1,0,0,1,True
51.518816,-0.119652,3,2005-04-14,5,14:27,30.0,1,1,1,1,0,0,1,True
51.538878,-0.142763,3,2005-04-26,3,18:00,30.0,1,1,1,1,0,0,1,True
51.516209,-0.119759,3,2005-06-05,6,15:55,30.0,1,1,1,1,0,0,1,True
51.518839,-0.121092,3,2005-04-27,4,18:28,30.0,1,1,1,1,0,0,1,True
51.530747,-0.134732,3,2005-04-21,5,08:43,30.0,1,1,1,1,0,0,1,True
51.518023,-0.120694,3,2005-06-04,4,22:45,30.0,1,1,1,2,0,0,1,True
51.545743,-0.133397,3,2005-05-04,3,08:45,30.0,1,1,1,2,0,0,1,True
51.521997,-0.138693,3,2005-11-04,2,08:00,30.0,1,1,1,2,0,0,1,True
51.528472,-0.138717,3,2005-11-05,4,17:20,30.0,1,1,1,1,0,0,1,True
51.527952,-0.117401,3,2005-01-04,6,17:37,30.0,1,1,1,1,0,0,1,True
51.5308,-0.121177,3,2005-04-04,2,08:44,30.0,1,1,1,1,0,0,1,True
51.540936,-0.142102,3,2005-04-04,2,10:00,30.0,2,2,1,1,0,0,1,True
51.536061,-0.146627,3,2005-04-15,6,20:00,30.0,1,1,1,1,0,0,1,True
51.525629,-0.135229,3,2005-04-15,6,12:10,30.0,1,2,1,1,0,0,1,True
51.560606,-0.123699,3,2005-04-22,6,12:00,30.0,1,1,1,1,0,0,1,True
51.546202,-0.10035,3,2005-04-21,5,20:37,30.0,1,1,1,1,0,0,1,True
51.54553,-0.103263,3,2005-04-20,4,19:45,30.0,1,1,1,2,0,0,1,True
51.548929,-0.107737,3,2005-11-05,4,08:20,30.0,1,1,1,2,0,0,1,True
51.522121,-0.107119,2,2005-04-21,5,16:15,30.0,1,1,1,2,0,1,0,True
51.549981,-0.191496,3,2005-05-24,3,13:50,30.0,1,1,1,1,0,0,1,True
51.553144,-0.169301,3,2005-04-17,1,15:35,30.0,1,1,1,1,0,0,1,True
51.541955,-0.138311,3,2005-12-05,5,16:36,30.0,1,1,1,1,0,0,1,True
51.543141,-0.15081,3,2005-12-05,5,17:45,30.0,1,1,1,1,0,0,1,True
